,Unnamed: 0,blog,date_joined,followers,following,fullname,id,likes,lists,location,num_tweets
0,,,6/27/2013 20:06,40550,1011,C. Raja Mohan,1552045182,1391,0,Singapore,4025
0,,,10/14/2010 18:30,9600,310,Thitinun,202886207,107003,0,"Bangkok, Thailand",130340
0,,,2/17/2018 23:03,106,10,ใจพรี่เย็นเป็นน้ำแข็งที่ตั้งอยุบนเตา,9.6512E+17,46714,0,"กรุงเทพมหานคร, ประเทศไทย",18528
0,,pmlnkpksportswing.blogspot.com,7/18/2012 16:27,89260,2119,Mian Alamgir Shah,703982400,12144,1,"Charsadda, Pakistan",35092
0,,atulgahlot.in,5/26/2014 1:07,18480,9673,Atul Gahlot Bjp,2524460450,24113,0,India,18889
0,,,3/20/2011 12:17,753,382,Beauty,269426863,19073,0,India,25913
0,,paipibat.com,8/2/2009 6:06,135189,233,ѴѺҎ,62256661,2273,19,Bangkok Thailand,432014
0,,,10/28/2018 22:36,34,29,Shining Tee,1.05678E+18,145,0,Malaysia,4846
0,,,2/18/2020 0:16,852,27,P R O M O T E _ S A I N T S U P,1.22968E+18,43,0,"กรุงเทพมหานคร, ประเทศไทย",1793
0,,,6/15/2017 18:33,70,502,SaraSudi ⁷,8.75527E+17,11002,0,"Riyadh, Kingdom of Saudi Arabia",6683
0,,,11/27/2015 4:14,52,71,W.Z.F,4377311066,1573,0,"Selangor, Malaysia",1264
0,,,4/24/2011 2:14,2207,1034,Mas Hendra,287093780,3536,0,"Bogor , Indonesia",36838
0,,,2/9/2015 0:17,1757,1121,DinesH SriSha OTFC,3014123042,17090,0,"Chennai, India",3996
0,,,3/6/2020 12:33,9514,259,Anggia,1.23603E+18,608,0,"Tasikmalaya, Jawa Barat",239
0,,,9/6/2019 9:58,4590,2176,محب الصحفي/انيس منصور,1.17002E+18,1395,0,اليمن,741
0,,connected2.me/2Sh3or,1/4/2018 15:27,24123,203,شعور وحب.,9.4906E+17,18169,0,Kuwait,43570
0,,,4/2/2020 19:37,241,372,alhusaini2406,1.2459E+18,174,0,Malaysia,85
0,,,3/9/2019 23:54,13273,12747,Sadaf Jamal  💦 STAY  🏡,1.10465E+18,46399,1,"ISLAMABAD, Pakistan",9337
0,,,7/4/2016 13:24,219,191,faizi mughal,7.50063E+17,5910,0,"Hyderabad, Pakistan",4553
0,,secreto.site/id/13478354,1/1/2020 6:29,4790,1558,cangkurileung,1.21238E+18,941,0,"Bandung, Jawa Barat",3837
0,,,7/30/2019 5:24,1792,976,FAN  ❤,1.15618E+18,37460,0,India,27810
0,,,5/27/2015 5:50,12203,5008,Dewi Zoehoed,3228154548,34664,2,"Kota Bogor, Jawa Barat",46782
0,,al-seyassah.com/Jarallah/Cirri…,4/20/2011 4:48,372325,312,أحمد الجارالله,285022748,286,0,الكويت,31086
0,,,1/21/2015 12:30,4987,1295,Red Starr,2990529215,89556,1,Socialist Republic of Vietnam,40747
0,,,5/17/2019 3:28,62,229,Nabilah,1.12933E+18,238,0,malaysia,2803
0,,,1/13/2018 12:29,1083,1195,चौकीदार Yallappa Ps.(Ex BSF) 🇮🇳,9.52276E+17,39473,1,"Vijaynagar, Harihar",6967
0,,,4/4/2009 9:18,29883,31667,sheila,28820184,184095,0,CA,62090
0,,sakamobi.com,2/9/2010 6:07,929575,1022973,sakamobi.com,112724844,195595,0,"George Town, Pinang",355925
0,,,3/18/2020 13:00,3548,4934,B I L A L,1.24037E+18,8098,0,"Lahore, Pakistan",9202
0,,,10/12/2016 4:25,2172,4989,सोशलयोगी_Anand Arya,7.86166E+17,41339,0,,30947
0,,,3/5/2013 3:05,4582,391,Yusuf Arifin,1243470134,22,0,"Ciganjur, Jakarta Selatan",5429
0,,,5/23/2014 3:09,4252,1252, 🇸🇦 🇸🇦الوطن خط احمر 🇸🇦 🇸🇦,2517454502,9744,0,الرياض,4533
0,,,2/13/2013 20:21,1670,693,Santosh Khaderi 🇳🇵,1177638158,5003,0,Dang Nepal,2895
0,,,12/19/2016 6:16,21188,7357,Tempe MendoanGL ❤ 🇲🇨,8.10851E+17,288663,0,tanjungpinang,139526
0,,docs.google.com/spreadsheets/d…,8/27/2017 7:23,9868,247, 🐣 🄱🅈🅆🄷  🐣,9.01812E+17,5440,0,"Bangkok, Thailand",31060
0,,Instagram.com/p/1PJvAnS8wE/,11/28/2012 18:31,4472,1232,สาวแบงค์วันธรรมดา แม่ค้าชาวสวนวันหยุด,977420940,2378,0,Thailand,104391
0,,,7/26/2016 12:03,10023,5459,Mia,7.58015E+17,32589,0,"DKI Jakarta, Indonesia",16018
0,,instagram.com/thalafanscommu…,2/19/2012 19:19,84384,20,THALA FANS COMMUNITY™,497537438,38956,0,"Tamil Nadu, India",39263
0,,morning-news.bectero.com,11/2/2010 20:45,1706716,12,เรื่องเล่าเช้านี้,211395583,566,0,Bangkok,218491
0,,al-jazirah.com,1/29/2011 19:21,1169972,6,صـ حـ يـ فـ ة ا لـ جـ ز يـ ر ة,244775181,14,0,"Saudi Arabia, Riyadh",395963
0,,arabic.cnn.com,8/17/2009 21:10,11547203,189,CNN بالعربية,66591836,4783,17,"Dubai, United Arab Emirates",164870
0,,apnimankibat.blogspot.in,10/29/2012 23:34,1850,227,स्वामी तीर्थदेव,914024910,2572,0,"Gumla, Jharkhand, India",6105
0,,,9/28/2018 3:30,81,124,Zaheer Ahmed shaikh,1.04562E+18,2970,0,Karachi,2305
0,,,9/6/2009 3:24,7316,1693,"Love Indonesia, hate drugs! #StopNarkoba",72010193,170,1,Bogor - Jakarta,48856
0,,instagram.com/kimmohito,4/6/2012 13:19,10825,10061,Kim Mohito,547081582,1703,0,Kuala Lumpur,26751
0,,,2/21/2017 9:56,10360,3631,HR.Majed_alrashed,8.34099E+17,8481,1,دولة الكويت,4264
0,,instagram.com/m.shidqiii,1/6/2014 20:26,278,233,Cowo Idaman 🎓,2280015307,8194,0,"Kota Cilegon, Banten",7854
0,,,5/6/2018 16:47,87,395,ตี๋ตี๋ บราเธอร์,9.93276E+17,38566,0,Thailand,51030
0,,,6/3/2015 22:03,17576,17114,𝖘𝖆𝖛𝖆𝖓𝖓𝖆𝖍,3235715714,77811,1,with my mann,23771
0,,m.youtube.com/channel/UCNmDB…,11/14/2011 15:16,179563,1476,Maria Maaloof,412615699,7397,1,"Dubai, United Arab Emirates",25477
0,,,10/20/2013 21:23,3583,188,♪ 🇸🇦Samia,1977392216,8936,0,الرياض,62136
0,,,8/22/2019 14:25,308,181,Ahad Abidi  🇵🇰,1.16465E+18,2151,0,"Karachi, Pakistan",358
0,,,6/19/2018 2:32,11226,193,Jayati Ghosh,1.00901E+18,2944,0,"New Delhi, India",4026
0,,,8/15/2019 14:59,57,201,Yosa Ramdani,1.16212E+18,38,0,"Ciamis, Indonesia",1510
0,,,8/14/2019 22:47,854,662,Bukancrushmu,1.16188E+18,1676,0,central java,4465
0,,,12/7/2019 11:03,3292,132,SUMAIRA KHAN,1.20339E+18,3450,0,India,3414
0,,Instagram.com/asrulhadiamir,12/9/2015 12:00,201,190,اسرالهادي,4510503852,6963,0,"Johore, Malaysia",2769
0,,revoltradio.blogspot.ae,8/24/2009 16:38,20567,7752,BIG HASS,68545400,37878,2,"Dubai, United Arab Emirates",58223
0,,bit.ly/UN1TYPangeranT…,3/19/2020 10:48,1163,14,ricky_un1ty,1.2407E+18,1885,0,Jakarta Capital Region,384
0,,thairath.co.th,11/2/2009 0:19,3341292,714,Thairath_News,86899675,649,10,Thailand,365433
0,,,12/15/2019 12:16,2134,2042,Hana,1.20631E+18,1914,0,"DKI Jakarta, Indonesia",820
0,,instagram.com/felipe_arco,3/21/2011 8:17,22939,189,Felipe Arco,269848522,22645,0,BH,11077
0,,,5/27/2018 16:21,3797,3771,أمي محتاجه داعواتكم هي حاله حرجه  💙 💛 💙 🏆 🏆 🏆,1.00088E+18,6485,0,الرياض,18322
0,,,2/8/2019 12:26,2972,245,#السعودية_للسعوديين,1.09397E+18,1384,0,الرياض,18012
0,,,1/22/2017 0:50,1603,251, 💋TulipFaV 💋,8.2309E+17,8824,0,"กรุงเทพมหานคร, ประเทศไทย",49693
0,,,2/4/2020 4:50,309,350,n,1.22468E+18,6110,0,"Sharjah, United Arab Emirates",485
0,,astroawani.com,2/19/2012 23:13,2006801,331, 🇲🇾Astro AWANI 🇲🇾,497665754,1412,18,Malaysia,273138
0,,mp3quran.net/mobile/,1/22/2014 8:56,4484,94,سارة بنت سيف الدين آل سعود,2297654097,201,0,Saudi Arabia - Riyadh.,676
0,,,9/28/2012 9:36,43,163,ด.ช.นาฬิกา,851359704,23368,0,"Bangkok, Thailand",8717
0,,khalidsamad.com,4/12/2010 21:25,229791,97,Khalid Samad,132406738,130,0,Shah Alam,19264
0,,facebook.com/wisanu,7/31/2009 5:12,3069,1403,Wisanu Tuntawiroon,61756954,8085,11,"Bangkok, Thailand",3656
0,,shrestharupesh.com.np,8/27/2009 8:19,16703,786,Rupesh Shrestha,69317105,19349,3,Nepal,45417
0,,,,,,,,,,,
0,,facebook.com/aziz1alsheikh,4/3/2012 23:04,72666,1234,عبدالعزيز الشيخ,544881278,1765,1,ADEN,6733
0,,Facebook.com/Gulzar.Siddiqui,2/12/2019 23:25,2829,211,gulzar siddiqui گلزار صدیقی,1.09558E+18,2687,0,"Ghaziabad, India",2954
0,,,4/16/2020 1:06,24409,107,Samsul,1.2507E+18,3,0,"DKI Jakarta, Indonesia",108
0,,bumn.go.id,5/3/2015 21:25,420523,328,Kementerian BUMN,3184723542,1681,0,"Jakarta Pusat, DKI Jakarta",28854
0,,,12/6/2010 4:14,1254798,1196,مشاري بويابس,223444453,26,0,Kuwait,183742
0,,twitter.com/search?q=from%…,1/4/2019 0:07,7839,169,#काव्य_कृति ✍️,1.0811E+18,54779,1,India,39928
0,,,9/7/2019 4:06,36968,265,Noora AlGhurair,1.17029E+18,918,0,United Arab Emirates,203
0,,t.me/BChatBot?start…,7/20/2019 2:51,4684,4431,علیرضا عزیزی|دکتر کرفس|,1.15252E+18,40354,1,qom,28139
0,,,4/23/2018 22:19,3757,84, 🥀صباء  🥀,9.88649E+17,40879,0,"Punjab, Pakistan",31490
0,,,8/27/2017 5:03,75,243,STREAM UNFAMILIAR H&D Hwaiting!!!!,9.01777E+17,894,0,Malaysia,1965
0,,instagram.com/hestisitinurja…,12/29/2019 21:02,847,867,calon istrimu,1.21151E+18,455,0,"Bandung, Jawa Barat",1250
0,,afyan.com,12/19/2009 21:18,5364,881,Afyan Mat Rawi,98056075,328,2,Gombak,15537
0,,twitter.com/search/?q=from…,3/12/2018 3:25,18516,450,पिहू 🐦,9.73143E+17,121084,2,India,83621
0,,,3/27/2017 4:46,13574,2079,हिमाल बाग्लुङ्ं  😍,8.46328E+17,133679,0,Baglung nepal,62890
0,,,10/23/2018 2:55,1563,120,teabhoky,1.05467E+18,20736,0,lopburi,10557
0,,,6/26/2010 19:09,1919,501,تركي الذيب Turki ALTHEEB,160050987,6262,1,"Jeddah, Kingdom of Saudi Arabi",8092
0,,facebook.com/gmm25news/,12/26/2014 6:36,16035,587,ข่าวGMM25,2943973662,16,0,"Vadhana, Bangkok",11138
0,,,2/7/2012 0:05,3990,606,Bᴇɴᴊᴀᴍᴀᴘᴏʀɴ₆₁₆,485493374,90005,0,Chiangmai Thailand,28124
0,,twitter.com/search?q=from%…,2/4/2020 6:29,3486,2668, 💘 ❤️(राधा पियारी) 💘 ❤️,1.2247E+18,6282,0,Nepal,6454
0,,markpeak.net,9/29/2007 1:08,80735,2112,Isriya Paireepairit,9155232,312,7,"Bangkok, Thailand",94268
0,,instagram.com,2/6/2010 4:33,25804,20298,Ƹ̵̡Ӝ̵̨̄ƷLori  Ƹ̵̡Ӝ̵̨,111873330,43361,2,A VILLAGE,287554
0,,,,,,,,,,,
0,,instagram.com,1/21/2020 1:14,13599,46,Reena Singh,1.21955E+18,5468,0,"Uttar Pradesh, India",6181
0,,,3/10/2013 18:02,8793,179,Ahmad Zuhud Rijal,1258286166,709,0,Jakarta Indonesia,18695
0,,,1/24/2020 21:13,1510,2593, 🚩ठाकुर शमशेर सिंह  🚩,1.22094E+18,2727,0,"Himachal Pradesh, India",3153
0,,cifor.org,4/15/2014 19:24,3716,871,Robert Nasi,2446406341,3632,0,"Bogor, Indonesia",7874
0,,,7/3/2012 14:51,11460,462,رغد آل سعود,625918766,649,6,"London , Riyadh",30190
0,,,3/27/2012 6:00,432,190,ησνια,538140130,478,0,"Tangerang, Indonesia",25765
0,,,1/17/2015 6:25,18214,48, ❤️ZhanZhan ❤️,2987146171,21499,1,Bangkok Thailand,12891
0,,shopee.co.id/dhianati,4/1/2020 9:02,762,696,sarden abc,1.24538E+18,27,0,"Pekalongan, Indonesia",1213
0,,,7/1/2016 4:27,20,47,tyltylcc,7.4884E+17,48,0,"กรุงเทพมหานคร, ประเทศไทย",523
0,,youtu.be/ElAMK3eGR6Y,9/2/2014 4:39,803,1064, 🌼 🍍Elfy นะจ้า นะจ้า 🍍 🌼,2785784018,36420,0,"ขอนแก่น, ประเทศไทย",33576
0,,curiouscat.me/ShaymaOmar,5/26/2011 13:05,13714,926,شيماء قهوجي,305790447,3264,0,"Jeddah, Kingdom of Saudi Arabi",93469
0,,page.is/madhav,5/4/2010 5:03,29172,2785,Mahesh  🇮🇳,140044212,8073,0,Tamil Nadu . India,185072
0,,,9/22/2017 13:31,5084,5575,Manzoor Ahmed,9.11327E+17,117521,0,Lahore Pakistan,131178
0,,,3/26/2019 21:26,1538,479, 💚LeaMaine 💚,1.11076E+18,21856,0,"Dubai, United Arab Emirates",5394
0,,,12/29/2019 4:13,562,511,Hannie rest 2 tuần rồi sẽ trở lại:(,1.21126E+18,5332,0,"Quảng Ngãi, Việt Nam",6385
0,,Snapchat.com/add/T_alshdayed,7/1/2011 12:08,113892,694,تركي الشديد,327550098,1131,0,Riyadh - Dubai,7615
0,,dalangary.com,9/17/2012 3:02,21994,1475,دلال بنت ناصر العنقري,828757184,23075,0,الرياض,198261
0,,zeiroslion.carrd.co,3/19/2017 8:58,1254,687,Zeiros Lion,8.43492E+17,112616,0,There,61859
0,,artofliving.org,9/9/2010 5:33,64323,650,Swamiji,188717566,4804,8,"Bengaluru, India",22534
0,,al-kas.com,2/12/2011 15:47,1175664,1058,عبدالعزيز المريسل,251352535,2100,0,الرياض,111668
0,,,3/29/2010 20:34,425,383, 🦋 Wachy  🦋 ❤ภูมิใจในตัวคุณ ❤,127745577,87264,0,"Chiang Mai, Thailand",163671
0,,instagram.com/talitaarb,7/24/2018 16:47,2134,210,Tali,1.0219E+18,8988,1,𝐓𝐈𝐍𝐈,4325
0,,,12/4/2019 2:59,629,833,Ｍｏｎｓｔｅｒ,1.20218E+18,8290,0,Pakistan,4619
0,,Instagram.com/agustinefeyth_,12/6/2016 19:09,2039,1105,Fey  ✨,8.06335E+17,8218,0,"DKI Jakarta, Indonesia",19253
0,,3ma3.sarhne.com,4/9/2014 13:21,7695,140,خمرآئيل|مُقدّس,2472416883,50009,0,اليمن,202258
0,,,8/26/2010 17:15,33763,940,ضاري حمد الوزان,183433057,984,0,Kuwait,42201
0,,,9/28/2010 21:24,77032,305,BERNAMA TV  🇲🇾,196460981,1405,9,Kuala Lumpur,83099
0,,,8/13/2018 14:17,295,325,saaaam,1.02911E+18,10279,0,sul,9009
0,,tellonym.me/1_childern,7/18/2019 7:20,26123,17542,M| 💛 ✨.,1.15186E+18,91162,0,دولة الكويت 🇰🇼,53938
0,,,12/20/2019 21:01,14146,12165, 🌺M.Rashid Satti 🌺,1.20825E+18,12883,0,"Dubai, United Arab Emirates",26475
0,,,9/30/2011 22:52,15224,2627,M.K Izzuddin,383059461,15909,0,Malaysia,45973
0,,instagram.com/kakjahsungaidua,3/20/2014 19:22,18316,92,Kak Jah Sungai Dua,2400783624,1603,0,"Sungai Dua, Pulau Pinang",32189
0,,,2/25/2016 16:41,160,122,The System has failed,7.03017E+17,1255,0,Singapore,3228
0,,,4/19/2010 17:40,47451,647,سمر الحمّاد,134976804,3674,0,"Riyadh, Kingdom of Saudi Arabia",15894
0,,,9/10/2018 23:24,762,154,natsing,1.0394E+18,129883,0,Thailand,146202
0,,,1/6/2013 3:08,2900,1706,˗ˏˋ izzu ˎˊ˗,1065428731,628,0,Malaysia,6327
0,,arahjaya.com,2/16/2010 1:26,79932,5442,Musni Umar,114697372,4380,3,Jakarta Capital Region,27373
0,,,10/19/2014 9:02,1922,2817,میمن ٹاٸیگر(چھترول اسپیشلسٹ),2865280800,7475,0,"Karachi, Pakistan",8690
0,,facebook.com/Deep4IND,9/10/2015 14:31,6092,4920,Berozgaar 𝓓𝓮𝓮𝓹𝓪𝓴 𝓢𝓱𝓾𝓴𝓵𝓪 دیپک شکلا 🍋 🌶️,3519663253,41276,0,"Kolkata, India",45835
0,,,1/14/2019 14:35,78675,1435,a ibul,1.08494E+18,34756,0,"West Java, Indonesia",64842
0,,patreon.com/zakariamali?ut…,3/18/2015 0:04,62007,315,Zakaria Mohamed Ali,3095476339,2909,0,Somalia,15606
0,,,7/29/2017 21:36,1231,2022,NARENDRA SRiVASTAVA,8.91518E+17,11294,0,India,11850
0,,,6/17/2017 21:55,216,97,بدر بن ربيعان  🇸🇦,8.76302E+17,45,0,الرياض,290
0,,,12/19/2012 9:40,89083,319,Ahmed AlBreki احمد البريكي,1022538716,205,0,"Riyadh, Kingdom of Saudi Arabia",805
0,,www.eya⠀,1/6/2020 13:20,400,21,JENO DAY ⁶⁶↺,1.2143E+18,5705,5,chai,1073
0,,rishiprasad.org,7/28/2009 11:07,29714,4,Rishi Prasad,60975601,405,0,INDIA,6686
0,,,6/23/2019 17:49,6323,73,கவின் கண்ணன் 🏋 ᴸᴵᶠᵀ 🏋,1.14296E+18,8700,0,"சேலம் ,ஆத்துர் ,ஓமலூர்",19521
0,,kemenkeu.go.id,6/5/2012 21:31,651828,121,#UangKita,600673907,4702,0,"Jakarta, Indonesia",33022
0,,,12/30/2011 18:10,1518,2606,آحـمد الـملا,451115893,400,0,الكويت,4176
0,,,8/14/2018 0:56,528,163,Zhen Guangneng,1.02928E+18,11809,0,"กรุงเทพมหานคร, ประเทศไทย",10863
0,,livehindustan.com,1/26/2010 22:01,331181,101,Hindustan,108852592,186,0,New Delhi,225654
0,,Instagram.com/riski_khoerul,6/11/2017 7:33,5518,609,Bucin hhhee,8.73911E+17,42959,0,"Wonosobo, jawa tengah",31532
0,,,3/30/2009 11:30,7704,5259,Fadzilah Mamat,27698491,99749,1,Malaysia,28223
0,,,5/16/2019 22:54,10471,6432,Pram massage urut Jakarta,1.12926E+18,1257,0,Jakarta,7628
0,,,12/11/2016 1:21,716,153,ถ้าสตอไม่ต้องมาฟอลเรา,8.07878E+17,1692,0,ประเทศไทย,7364
0,,,8/6/2019 18:51,173,26,bunty insan,1.15892E+18,1053,0,"New Delhi, India",2172
0,,,3/4/2015 16:03,45,238, 🌻ปีหนู...หนูขอนะ 😋 ✌,3061967546,4722,0,"กรุงเทพมหานคร, ประเทศไทย",22478
0,,facebook.com/pe1651,2/16/2013 2:02,258,655,Palga  🦀,1185563275,3695,0,Thailand,894
0,,,10/15/2019 11:40,16248,16531,MolonlabeBernie_1,1.18418E+18,1730,0,there,14581
0,,,8/9/2018 19:21,450,316,kiebie,1.02774E+18,19155,0,Kuala Lumpur City,797
0,,,12/25/2019 21:39,413,408,f6,1.21007E+18,8750,0,Dubai,1321
0,,,7/18/2016 11:19,1448,1717,Imran A Malik,7.55105E+17,2153,0,Riyadh,8538
0,,instagram.com/stdsiliwangi,9/9/2015 23:24,22472,296,stadionsiliwangi.com,3606399382,994,4,"Bandung, Indonesia",23469
0,,instagram.com/hasnaffadhilah…,3/6/2020 0:46,5126,2702,has!,1.23585E+18,4226,0,"Bandung, Jawa Barat",13243
0,,,11/1/2015 12:12,2457,1334,﮼الهنوف،بنت،عبدالعزيز ▽,4092237213,25194,0,الرياض,8923
0,,youtube.com/channel/UC9W4F…,4/6/2018 23:26,6205,34,Zhu Zhengting Thailand,9.82505E+17,693,0,"Bangkok, Thailand",16336
0,,news.thaipbs.or.th,1/15/2014 23:30,115934,256,Thai PBS News,2294029646,46,0,"Bangkok, Thailand",129061
0,,facebook.com/asrulmm,2/21/2009 22:24,36533,826,Asrul Muzaffar 🇲🇾,21550243,71058,0,Malaysia,122853
0,,SmartsWay.com,7/23/2009 1:56,346503,167,صلاح صالح الراشد,59405213,11743,0,Kuwait,76902
0,,,4/17/2013 18:44,21734,3962,yudha,1360770152,24407,0,Bandung,50989
0,,,,,,,,,,,
0,,,5/27/2016 21:35,118,231,nashana  🦋 ✨bensolo is home,7.36415E+17,5242,0,"Bangkok, Thailand",5624
0,,youtube.com/channel/UCuMbt…,1/28/2019 23:02,1683,9,Pink Panda Club TH,1.09014E+18,131,0,"Bangkok, Thailand",3857
0,,,2/19/2020 5:19,440,230,A'TIN Singapore Official,1.23012E+18,1400,0,Singapore,1829
0,,Instagram.com/emathysts,5/26/2012 22:47,2171,1157, 🕊,591630177,24364,0,JOHO,30105
0,,,4/22/2018 19:11,231,425,rajakhalish,9.88239E+17,33521,0,"Bekasi, Jawa Barat",286
0,,twitter.com/search?q=from%…,7/9/2011 7:40,12493,4777, 🦖 Bar Room Hero  🦖,332280704,127998,1,Craggy Island,75144
0,,,3/20/2018 0:18,235,430,•ｓａｎｉ• 𝗶𝗸𝘂𝘁 𝗜𝗦𝗗  📌 📌,9.75995E+17,3180,9,"Yogyakarta, Indonesia",7181
0,,sanews.in,2/19/2016 15:42,4487,4005,Anil_Sihan  🇮🇳  😉,7.00828E+17,15520,1,"Panipat, India",12701
0,,,8/29/2017 8:39,363,269,ah boi,9.02556E+17,10062,0,"Kuching, Sarawak",11761
0,,,4/30/2010 4:54,5305,479,Misiah Taib,138725720,11532,0,Malaysia,50617
0,,,3/28/2020 2:09,44,48,fawwim,1.24383E+18,1848,0,"Kuala Selangor, Selangor",147
0,,alislam.org,3/19/2014 21:51,1043,281,Nasar Ghouri,2399036796,1245,0,"Qadian, India",2787
0,,,3/24/2020 19:41,192,35, 🦉,1.24264E+18,100,0,6,144
0,,t.me/joinchat/AAAAA…,3/11/2017 2:54,284611,94,jentikhati,8.40516E+17,1097,0,Kuala Lumpur City,8670
0,,,12/9/2015 23:31,25257,982,نبيل القعيطي,4435146981,7345,0,أبوظبي,4753
0,,,4/13/2019 6:32,37231,614,Biyay,1.11706E+18,110311,0,"Karachi, Pakistan",90849
0,,,11/13/2019 1:57,8896,834,Ayres Reddy Razky,1.19455E+18,7,0,"Cihideung, Indonesia",128
0,,ko-fi.com/wriizzyarts/po…,6/3/2019 17:59,529,1292, 💜COMMISSIONS OPEN 💛 (3\5),1.13571E+18,33294,0,Wano,3740
0,,open.spotify.com/show/1KH9nrA5o…,2/9/2019 17:08,266,306, 🌞,1.0944E+18,8708,0,NTX,3035
0,,,5/12/2009 13:29,41561,849,Ashraf,39587819,1242,0,Kuala Lumpur,287046
0,,puri.nic.in,6/18/2017 22:55,17259,100,PuriOfficial,8.7668E+17,2101,0,"Puri, Odisha, India",3127
0,,,10/6/2017 4:05,187,59,Nook 🌹 🧡 ; สถานีขี้เซา 🎧,9.16258E+17,18139,0,Thailand,36141
0,,,1/4/2020 21:41,2116,3980,شفاءٌ للصدور,1.2137E+18,25,0,"Riyadh, Saudi Arabia",1195
0,,,1/5/2020 21:13,3481,3312,Mr. Naseer Khan,1.21405E+18,8992,0,"Lucknow, India",4731
0,,,5/15/2019 12:34,2158,8,لاتغرني الشهره ولا اشتهر بالغرور  ❤️,1.12875E+18,23,0,,622
0,,Instagram.com/larauai,4/8/2010 15:59,1340,778,Larauai ¿?,130983903,27915,0,BH,56800
0,,,4/6/2020 15:43,1856,31,روعة الشعيبي,1.24729E+18,103,0,عدن,32
0,,,,,,,,,,,
0,,instagram.com/@m.adamau4a,12/10/2019 19:10,1138,1137,ادم اوفا نجمي,1.2046E+18,11791,0,"Johore, Malaysia",2301
0,,,3/12/2011 9:05,16311,242,Bassam Noor | بسام عبدالعزيز نور,264903390,396,0,Riyadh,5809
0,,,5/25/2018 6:57,65,283,ChungYC,1.00001E+18,397,0,"Selangor, Malaysia",274
0,,Jagatgururampalji.org,4/26/2018 8:47,535,1701, 🇮🇳 बसंत पटैल  🇮🇳 🇮🇳,9.89531E+17,14311,0,"Narsimhapur, India",17608
0,,,,,,,,,,,
0,,KosmicKaos.com,9/30/2011 19:57,13268,247,AkashicArcade.net,383005085,69067,1,Mt. Kailash,252624
0,,youtube.com/channel/UCbBD4…,7/29/2011 3:39,33892,1021,‏۾ٌξــاذ ﮼أبوجبل  ⚽,344632680,3072,0,"Doha, Qatar",229510
0,,thejakartapost.com,8/24/2009 19:01,891622,8,The Jakarta Post,68577507,47,0,Jakarta,235111
0,,,6/14/2010 5:06,286,1043, ⚡Air'JΔGutz ☁#Myujikkii 🌞,155536645,34354,0,THAILAND,81250
0,,Aimim.in,8/11/2019 16:02,1175,1005,Haji Fuzail Amir Faiz AIMIM,1.16069E+18,7574,0,"Saharanpur, India",4398
